Site,Date,Weather,Temperature,Time,Treatment,Plant,Position,Plant_Species,Height(meters),0(percent herbivory),less10(percent herbivory),10to50(percent herbivory),>greater50(percent herbivory),100(percent herbivory),herb_leaves,total_leaves,Stress,Total_Herbivory,Herbivory_not_including_100,Herbiv.AT,Plot_Classification,Intra_dens,phylo_dist
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,1,Outside,CasSyl,0.5,15,0,0,0,0,0,15,No,0,0,0,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,1,Outside,CasSyl,0.5,6,4,1,1,6,12,18,No,0.413888889,0.120833333,0.120833333,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,2,Inside,CasSyl,0.6,14,1,0,0,2,3,17,No,0.123529412,0.006666667,0.006666667,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,2,Inside,CasSyl,0.6,8,5,0,0,0,5,13,No,0.038461538,0.038461538,0.038461538,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,2,Inside,CasSyl,0.6,14,3,0,0,3,6,20,No,0.165,0.017647059,0.017647059,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,3,Outside,CelIgu,1.1,1,4,6,2,4,16,17,No,0.452941176,0.284615385,0.284615385,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,3,Outside,CelIgu,1.1,2,12,6,0,0,18,20,No,0.15,0.15,0.15,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,3,Outside,CelIgu,1.1,1,1,0,6,1,8,9,No,0.622222222,0.575,0.575,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,4,Inside,CelIgu,2.1,3,11,4,3,7,25,28,No,0.4125,0.216666667,0.216666667,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,4,Inside,CelIgu,2.1,5,3,8,4,4,19,24,No,0.404166667,0.285,0.285,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,15:55,CasSylCelIgu,4,Inside,CelIgu,2.1,4,4,3,0,8,15,19,No,0.489473684,0.118181818,0.118181818,Hetero.diff,12,231.6
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,1,Outside,TreMic,2.1,5,1,1,3,59,64,69,Yes,0.893478261,0.265,0.893478261,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,1,Outside,TreMic,2.1,19,4,0,3,12,19,38,Yes,0.385526316,0.101923077,0.385526316,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,1,Outside,TreMic,2.1,2,0,1,1,15,17,19,Yes,0.844736842,0.2625,0.844736842,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,2,Inside,TreMic,2.6,24,2,2,0,30,34,58,No,0.531034483,0.028571429,0.531034483,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,2,Inside,TreMic,2.6,1,0,0,1,44,45,46,No,0.972826087,0.375,0.972826087,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,2,Inside,TreMic,2.6,3,3,4,0,23,30,33,No,0.742424242,0.15,0.742424242,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,3,Outside,CelIgu,1.9,7,5,3,0,7,15,22,No,0.381818182,0.093333333,0.093333333,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,3,Outside,CelIgu,1.9,12,5,0,0,8,13,25,No,0.34,0.029411765,0.029411765,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,3,Outside,CelIgu,1.9,5,4,3,1,18,26,31,No,0.646774194,0.157692308,0.157692308,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,4,Inside,CelIgu,1.6,0,1,0,0,17,18,18,No,0.95,0.1,0.1,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,4,Inside,CelIgu,1.6,2,1,2,0,9,12,14,No,0.692857143,0.14,0.14,Hetero.same,12,134.3
1JM1,31-May,partly cloudy,69,16:14,CelIguTreMic,4,Inside,CelIgu,1.6,0,1,1,0,9,11,11,No,0.854545455,0.2,0.2,Hetero.same,12,134.3
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,1,Outside,TreMic,1.7,0,3,0,0,10,13,13,No,0.792307692,0.1,0.792307692,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,1,Outside,TreMic,1.7,35,3,2,0,0,5,40,No,0.0225,0.0225,0.0225,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,1,Outside,TreMic,1.7,15,2,0,0,2,4,19,No,0.115789474,0.011764706,0.115789474,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,2,Inside,TreMic,2.6,16,2,3,1,5,11,27,No,0.253703704,0.084090909,0.253703704,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,2,Inside,TreMic,2.6,0,0,0,0,12,12,12,No,1,0,1,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,2,Inside,TreMic,2.6,8,2,3,0,5,10,18,No,0.338888889,0.084615385,0.338888889,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,3,Outside,AcnArb,1.6,0,0,0,0,36,36,36,No,1,0,1,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,3,Outside,AcnArb,1.6,0,0,0,0,36,36,36,No,1,0,1,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,3,Outside,AcnArb,1.6,0,11,27,5,19,62,62,No,0.515322581,0.301162791,0.515322581,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,4,Inside,AcnArb,0.8,0,0,4,0,9,13,13,No,0.784615385,0.3,0.784615385,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,4,Inside,AcnArb,0.8,0,0,1,0,34,35,35,No,0.98,0.3,0.98,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:32,AcnArbTreMic,4,Inside,AcnArb,0.8,0,0,0,0,12,12,12,No,1,0,1,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,14:48,CelIgu,1,Outside,CelIgu,0.9,18,3,3,1,10,17,35,No,0.341428571,0.078,0.078,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,1,Outside,CelIgu,0.9,19,2,3,0,0,5,24,No,0.045833333,0.045833333,0.045833333,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,1,Outside,CelIgu,0.9,6,9,2,0,4,15,21,No,0.261904762,0.088235294,0.088235294,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,2,Inside,CelIgu,1.6,0,5,7,0,0,12,12,No,0.216666667,0.216666667,0.216666667,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,2,Inside,CelIgu,1.6,0,3,10,2,0,15,15,No,0.32,0.32,0.32,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,2,Inside,CelIgu,1.6,2,2,4,0,0,6,8,No,0.175,0.175,0.175,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,3,Inside,CelIgu,1.2,3,3,9,0,0,12,15,No,0.2,0.2,0.2,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,3,Inside,CelIgu,1.2,3,4,4,0,0,8,11,No,0.145454545,0.145454545,0.145454545,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,3,Inside,CelIgu,1.2,6,4,1,0,0,5,11,No,0.063636364,0.063636364,0.063636364,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,4,Inside,CelIgu,1.4,16,5,5,1,2,13,29,No,0.163793103,0.101851852,0.101851852,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,4,Inside,CelIgu,1.4,8,1,2,0,0,3,11,No,0.063636364,0.063636364,0.063636364,Intra,24,0
1JM1,2-Jun,sunny,78,14:48,CelIgu,4,Inside,CelIgu,1.4,7,4,5,0,0,9,16,No,0.11875,0.11875,0.11875,Intra,24,0
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,1,Outside,AcnArb,2,0,2,1,0,18,21,21,No,0.880952381,0.166666667,0.880952381,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,1,Outside,AcnArb,2,0,3,3,0,23,29,29,No,0.834482759,0.2,0.834482759,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,1,Outside,AcnArb,2,0,4,2,0,25,31,31,No,0.838709677,0.166666667,0.838709677,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,2,Inside,AcnArb,2.7,0,7,5,0,23,35,35,No,0.72,0.183333333,0.72,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,2,Inside,AcnArb,2.7,0,26,12,0,22,60,60,No,0.47,0.163157895,0.47,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,2,Inside,AcnArb,2.7,0,5,4,0,3,12,12,No,0.391666667,0.188888889,0.391666667,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,3,Outside,CapBac,0.9,15,0,0,0,10,10,25,No,0.4,0,0,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,3,Outside,CapBac,0.9,6,0,0,0,14,14,20,No,0.7,0,0,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,3,Outside,CapBac,0.9,12,1,0,0,0,1,13,No,0.007692308,0.007692308,0.007692308,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,4,Inside,CapBac,1.1,17,0,1,0,0,1,18,No,0.016666667,0.016666667,0.016666667,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,4,Inside,CapBac,1.1,7,1,2,0,0,3,10,No,0.07,0.07,0.07,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:10,AcnArbCapBac,4,Inside,CapBac,1.1,18,1,2,0,0,3,21,No,0.033333333,0.033333333,0.033333333,Hetero.same,12,35.1
1JM1,2-Jun,sunny,78,15:30,CasDec,1,Outside,CasDec,0.8,12,0,0,0,18,18,30,Yes,0.6,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,1,Outside,CasDec,0.8,8,0,0,0,13,13,21,Yes,0.619047619,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,1,Outside,CasDec,0.8,9,0,0,0,8,8,17,Yes,0.470588235,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,2,Inside,CasDec,0.9,8,0,0,0,16,16,24,Yes,0.666666667,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,2,Inside,CasDec,0.9,7,0,0,0,10,10,17,Yes,0.588235294,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,2,Inside,CasDec,0.9,7,0,0,0,6,6,13,Yes,0.461538462,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,3,Inside,CasDec,0.9,18,0,0,0,16,16,34,Yes,0.470588235,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,3,Inside,CasDec,0.9,20,0,0,0,11,11,31,Yes,0.35483871,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,3,Inside,CasDec,0.9,12,0,3,0,4,7,19,Yes,0.257894737,0.06,0.06,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,4,Inside,CasDec,0.7,2,0,0,0,12,12,14,Yes,0.857142857,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,4,Inside,CasDec,0.7,8,0,0,0,4,4,12,Yes,0.333333333,0,0,Intra,24,0
1JM1,2-Jun,sunny,78,15:30,CasDec,4,Inside,CasDec,0.7,2,2,0,0,22,24,26,Yes,0.853846154,0.05,0.05,Intra,24,0
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,1,Outside,AcnArb,1.7,7,1,0,0,24,25,32,No,0.753125,0.0125,0.753125,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,1,Outside,AcnArb,1.7,5,3,1,0,38,42,47,No,0.821276596,0.066666667,0.821276596,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,1,Outside,AcnArb,1.7,26,5,1,0,15,21,47,No,0.336170213,0.025,0.336170213,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,2,Inside,AcnArb,1.7,0,3,8,0,25,36,36,No,0.769444444,0.245454545,0.769444444,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,2,Inside,AcnArb,1.7,0,5,7,0,13,25,25,No,0.624,0.216666667,0.624,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,2,Inside,AcnArb,1.7,4,3,3,0,11,17,21,No,0.580952381,0.12,0.580952381,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,3,Outside,CasSyl,0.8,8,0,0,0,10,10,18,No,0.555555556,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,3,Outside,CasSyl,0.8,0,0,0,0,20,20,20,No,1,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,3,Outside,CasSyl,0.8,16,1,0,0,0,1,17,No,0.005882353,0.005882353,0.005882353,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,4,Inside,CasSyl,0.7,20,2,0,0,1,3,23,No,0.052173913,0.009090909,0.009090909,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,4,Inside,CasSyl,0.7,16,2,0,0,0,2,18,No,0.011111111,0.011111111,0.011111111,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,15:40,AcnArbCasSyl,4,Inside,CasSyl,0.7,15,0,1,0,2,3,18,No,0.127777778,0.01875,0.01875,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,1,Outside,CasDec,0.7,0,0,0,0,23,23,23,Yes,1,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,1,Outside,CasDec,0.7,35,0,0,0,19,19,54,Yes,0.351851852,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,1,Outside,CasDec,0.7,21,0,0,0,4,4,25,Yes,0.16,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,2,Inside,CasDec,0.7,6,3,0,0,27,30,36,No,0.758333333,0.033333333,0.033333333,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,2,Inside,CasDec,0.7,10,2,0,0,22,24,34,No,0.652941176,0.016666667,0.016666667,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,2,Inside,CasDec,0.7,3,1,0,0,13,14,17,No,0.770588235,0.025,0.025,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,3,Outside,CapBac,0.6,9,0,0,0,0,0,9,No,0,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,3,Outside,CapBac,0.6,0,0,0,0,20,20,20,No,1,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,3,Outside,CapBac,0.6,7,1,1,0,14,16,23,No,0.626086957,0.044444444,0.044444444,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,4,Inside,CapBac,0.6,6,1,2,0,4,7,13,No,0.361538462,0.077777778,0.077777778,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,4,Inside,CapBac,0.7,20,1,5,0,0,6,26,No,0.061538462,0.061538462,0.061538462,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:00,CapBacCasDec,4,Inside,CapBac,0.7,18,4,0,0,0,4,22,No,0.018181818,0.018181818,0.018181818,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,1,Outside,CapBac,0.8,9,6,4,0,11,21,30,No,0.426666667,0.094736842,0.094736842,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,1,Outside,CapBac,0.8,8,3,0,0,11,14,22,No,0.513636364,0.027272727,0.027272727,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,1,Outside,CapBac,0.8,8,0,0,0,9,9,17,No,0.529411765,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,2,Inside,CapBac,0.9,2,2,0,1,28,31,33,No,0.877272727,0.19,0.19,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,2,Inside,CapBac,0.9,29,0,2,1,1,4,33,No,0.071212121,0.0421875,0.0421875,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,2,Inside,CapBac,0.9,10,0,2,0,19,21,31,No,0.632258065,0.05,0.05,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,3,Outside,CasSyl,1,10,0,0,0,0,0,10,Yes,0,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,3,Outside,CasSyl,1,4,0,0,0,11,11,15,Yes,0.733333333,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,3,Outside,CasSyl,1,9,0,0,0,1,1,10,Yes,0.1,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,4,Inside,CasSyl,0.7,16,1,1,0,0,2,18,Yes,0.022222222,0.022222222,0.022222222,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,4,Inside,CasSyl,0.7,14,0,0,0,1,1,15,Yes,0.066666667,0,0,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:13,CapBacCasSyl,4,Inside,CasSyl,0.7,14,2,0,0,6,8,22,Yes,0.281818182,0.0125,0.0125,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,1,Outside,AcnArb,2.3,5,10,10,3,25,48,53,No,0.589622642,0.223214286,0.589622642,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,1,Outside,AcnArb,2.3,0,7,8,1,20,36,36,No,0.6625,0.240625,0.6625,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,1,Outside,AcnArb,2.3,1,10,9,0,18,37,38,No,0.571052632,0.185,0.571052632,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,2,Inside,AcnArb,2.2,0,2,3,0,13,18,18,No,0.783333333,0.22,0.783333333,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,2,Inside,AcnArb,2.2,8,0,3,0,31,34,42,No,0.75952381,0.081818182,0.75952381,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,2,Inside,AcnArb,2.2,0,0,0,0,15,15,15,No,1,0,1,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,3,Outside,CelIgu,1.1,6,4,2,0,0,6,12,No,0.083333333,0.083333333,0.083333333,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,3,Outside,CelIgu,1.1,6,1,0,0,0,1,7,No,0.014285714,0.014285714,0.014285714,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,3,Outside,CelIgu,1.1,5,2,3,1,0,6,11,No,0.168181818,0.168181818,0.168181818,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,4,Inside,CelIgu,2.1,0,2,10,0,0,12,12,No,0.266666667,0.266666667,0.266666667,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,4,Inside,CelIgu,2.1,1,6,7,0,0,13,14,No,0.192857143,0.192857143,0.192857143,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:30,AcnArbCelIgu,4,Inside,CelIgu,2.1,11,8,4,0,0,12,23,No,0.086956522,0.086956522,0.086956522,Hetero.diff,12,247.5
1JM1,2-Jun,sunny,78,16:50,TreMic,1,Outside,TreMic,2.9,9,2,0,0,10,12,21,No,0.485714286,0.018181818,0.485714286,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,1,Outside,TreMic,2.9,5,1,0,3,8,12,17,No,0.608823529,0.261111111,0.608823529,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,1,Outside,TreMic,2.9,9,4,1,0,1,6,15,No,0.113333333,0.05,0.113333333,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,2,Inside,TreMic,3.2,5,3,1,0,4,8,13,No,0.353846154,0.066666667,0.353846154,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,2,Inside,TreMic,3.2,5,1,3,0,0,4,9,No,0.111111111,0.111111111,0.111111111,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,2,Inside,TreMic,3.2,7,0,3,1,0,4,11,No,0.15,0.15,0.15,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,3,Inside,TreMic,3.8,6,1,4,0,2,7,13,No,0.253846154,0.118181818,0.253846154,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,3,Inside,TreMic,3.8,9,1,0,0,0,1,10,No,0.01,0.01,0.01,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,3,Inside,TreMic,3.8,5,2,1,0,6,9,14,No,0.464285714,0.0625,0.464285714,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,4,Inside,TreMic,3.6,4,4,1,0,1,6,10,No,0.17,0.077777778,0.17,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,4,Inside,TreMic,3.6,2,3,0,0,7,10,12,No,0.608333333,0.06,0.608333333,Intra,24,
1JM1,2-Jun,sunny,78,16:50,TreMic,4,Inside,TreMic,3.6,5,4,3,0,3,10,15,No,0.286666667,0.108333333,0.286666667,Intra,24,
3SS,31-May,cloudy,61,8:53,AcnArb,1,Outside,AcnArb,1.3,1,7,3,0,18,28,29,No,0.675862069,0.145454545,0.675862069,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,1,Outside,AcnArb,1.3,5,9,1,0,16,26,31,No,0.55483871,0.08,0.55483871,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,1,Outside,AcnArb,1.3,10,7,4,2,8,21,31,No,0.367741935,0.147826087,0.367741935,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,2,Inside,AcnArb,2,9,14,3,0,39,56,65,No,0.635384615,0.088461538,0.635384615,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,2,Inside,AcnArb,2,0,10,7,0,20,37,37,No,0.624324324,0.182352941,0.624324324,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,2,Inside,AcnArb,2,1,14,10,0,13,37,38,No,0.457894737,0.176,0.457894737,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,3,Inside,AcnArb,1.7,0,13,2,0,33,48,48,No,0.727083333,0.126666667,0.727083333,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,3,Inside,AcnArb,1.7,5,6,0,0,15,21,26,No,0.6,0.054545455,0.6,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,3,Inside,AcnArb,1.7,3,7,8,0,22,37,40,No,0.6275,0.172222222,0.6275,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,4,Inside,AcnArb,1.8,0,3,6,0,51,60,60,No,0.885,0.233333333,0.885,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,4,Inside,AcnArb,1.8,1,9,13,0,22,44,45,No,0.595555556,0.208695652,0.595555556,Intra,24,0
3SS,31-May,cloudy,61,8:53,AcnArb,4,Inside,AcnArb,1.8,0,3,9,1,33,46,46,No,0.798913043,0.288461538,0.798913043,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,1,Outside,CasSyl,0.8,13,3,1,1,1,6,19,No,0.123684211,0.075,0.075,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,1,Outside,CasSyl,0.8,0,2,0,0,3,5,5,No,0.64,0.1,0.1,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,1,Outside,CasSyl,0.8,17,0,0,0,1,1,18,No,0.055555556,0,0,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,2,Inside,CasSyl,0.7,20,1,0,1,0,2,22,No,0.038636364,0.038636364,0.038636364,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,2,Inside,CasSyl,0.7,21,1,0,0,0,1,22,No,0.004545455,0.004545455,0.004545455,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,2,Inside,CasSyl,0.7,17,3,4,0,0,7,24,No,0.0625,0.0625,0.0625,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,3,Inside,CasSyl,1.1,16,0,0,0,0,0,16,No,0,0,0,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,3,Inside,CasSyl,1.1,14,0,1,2,1,4,18,No,0.155555556,0.105882353,0.105882353,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,3,Inside,CasSyl,1.1,11,1,0,0,0,1,12,No,0.008333333,0.008333333,0.008333333,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,4,Inside,CasSyl,1.1,16,2,0,0,0,2,18,No,0.011111111,0.011111111,0.011111111,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,4,Inside,CasSyl,1.1,17,0,0,0,1,1,18,No,0.055555556,0,0,Intra,24,0
3SS,31-May,cloudy,62,9:32,CasSyl,4,Inside,CasSyl,1.1,18,0,2,0,0,2,20,No,0.03,0.03,0.03,Intra,24,0
3SS,31-May,sunny,62,9:50,CasDec,1,Outside,CasDec,0.7,9,0,0,0,9,9,18,No,0.5,0,0,Intra,24,0
3SS,31-May,sunny,62,9:50,CasDec,1,Outside,CasDec,0.7,4,4,0,0,9,13,17,No,0.552941176,0.05,0.05,Intra,24,0
3SS,31-May,sunny,62,9:50,CasDec,1,Outside,CasDec,0.7,6,2,0,0,2,4,10,No,0.22,0.025,0.025,Intra,24,0
3SS,31-May,sunny,62,9:50,CasDec,2,Inside,CasDec,0.8,11,5,0,1,3,9,20,No,0.2125,0.073529412,0.073529412,Intra,24,0
